DATE,steps,weight_kg,total_burned_kcal,calories_eaten,active_kcal,basal_kcal
2021-07-26,1214.0,,1940.8700000000008,,62.789,1878.0810000000008
2021-07-27,4218.0,,2305.215000000001,,317.8259999999999,1987.389000000001
2021-07-28,4506.0,,2370.601000000002,,349.9559999999997,2020.6450000000025
2021-07-29,1930.0,,2165.538999999999,,239.82299999999964,1925.7159999999992
2021-07-30,616.0,,1840.161,,4.177999999999999,1835.983
2021-07-31,6422.0,,1878.222000000001,,65.19699999999997,1813.0250000000008
2021-08-01,24498.0,,3034.920000000006,,909.1110000000008,2125.809000000005
2021-08-02,14766.0,,2165.1080000000043,,290.64000000000004,1874.4680000000044
2021-08-03,6095.0,,2105.967000000002,,192.2659999999998,1913.701000000002
2021-08-04,11650.0,,2385.415000000008,,455.1959999999998,1930.219000000008
2021-08-05,8617.0,,2319.2070000000035,,376.13,1943.0770000000036
2021-08-06,8021.0,,2176.4810000000016,,287.497,1888.9840000000015
2021-08-07,7222.0,,2022.749000000001,,170.6319999999998,1852.117000000001
2021-08-08,10876.0,,2509.7360000000026,,414.4559999999997,2095.280000000003
2021-08-09,1482.0,,1818.4310000000005,,0.0,1818.4310000000005
2021-08-10,794.0,,1830.524,,0.0,1830.524
2021-08-11,2247.0,,1813.803,,0.0,1813.803
2021-08-12,566.0,,1816.728,,0.0,1816.728
2021-08-13,540.0,,1743.7280000000007,,0.0,1743.7280000000007
2021-08-14,16541.0,,2632.505000000004,,592.0230000000004,2040.482000000004
2021-08-15,8635.0,,1818.3240000000008,,3.137,1815.1870000000008
2021-08-16,2358.0,,1833.558,,2.267,1831.291
2021-08-17,7883.0,,2231.368,,306.72999999999985,1924.638
2021-08-18,1291.0,,1362.3310000000006,,7.319999999999999,1355.0110000000006
2021-08-19,2571.0,,0.0,,0.0,0.0
2021-08-20,996.0,,0.0,,0.0,0.0
2021-08-21,1843.0,,0.0,,0.0,0.0
2021-08-22,12330.0,,0.0,,0.0,0.0
2021-08-23,2015.0,,0.0,,0.0,0.0
2021-08-24,3042.0,,0.0,,0.0,0.0
2021-08-25,5585.0,,0.0,,0.0,0.0
2021-08-26,1176.0,,0.0,,0.0,0.0
2021-08-27,2043.0,,0.0,,0.0,0.0
2021-08-28,4119.0,,0.0,,0.0,0.0
2021-08-29,3120.0,,0.0,,0.0,0.0
2021-08-30,4648.0,,0.0,,0.0,0.0
2021-08-31,4097.0,,0.0,,0.0,0.0
2021-09-01,3230.0,,0.0,,0.0,0.0
2021-09-02,2940.0,,0.0,,0.0,0.0
2021-09-03,931.0,,0.0,,0.0,0.0
2021-09-04,3065.0,,0.0,,0.0,0.0
2021-09-05,2177.0,,0.0,,0.0,0.0
2021-09-06,2927.0,,758.6300000000001,,0.0,758.6300000000001
2021-09-07,1359.0,,2065.2200000000003,,146.0059999999999,1919.2140000000004
2021-09-08,2892.0,,1815.973,,0.0,1815.973
2021-09-09,877.0,,1821.783,,0.0,1821.783
2021-09-10,698.0,,1744.8490000000008,,0.0,1744.8490000000008
2021-09-11,6931.0,,2197.7570000000005,,287.2299999999999,1910.5270000000005
2021-09-12,7680.0,,2236.362000000002,,303.6139999999998,1932.748000000002
2021-09-13,2803.0,,0.0,,0.0,0.0
2021-09-14,2154.0,,0.0,,0.0,0.0
2021-09-15,2557.0,,0.0,,0.0,0.0
2021-09-16,1469.0,,0.0,,0.0,0.0
2021-09-17,1708.0,,0.0,,0.0,0.0
2021-09-18,3705.0,,0.0,,0.0,0.0
2021-09-19,3955.0,,0.0,,0.0,0.0
2021-09-20,4615.0,,1635.0290000000002,,389.8310000000004,1245.198
2021-09-21,1718.0,,1914.879,,57.24500000000001,1857.634
2021-09-22,1678.0,,1878.336,,3.335,1875.001
2021-09-23,930.0,,1674.326,,0.0,1674.326
2021-09-24,739.0,,1797.5410000000006,,0.144,1797.3970000000006
2021-09-25,2099.0,,1829.9929999999997,,7.564000000000001,1822.4289999999996
2021-09-26,3632.0,,1834.71042,,14.12542,1820.585
2021-09-27,544.0,,488.4106100000001,,20.989610000000003,467.4210000000001
2021-09-28,544.0,,17.690174,,17.690174,0.0
2021-09-29,3073.0,,87.09496199999998,,87.09496199999998,0.0
2021-09-30,1265.0,,42.95329000000001,,42.95329000000001,0.0
2021-10-01,3156.0,,94.766261,,94.766261,0.0
2021-10-02,3794.0,,112.41176,,112.41176,0.0
2021-10-03,3544.0,110.667,107.93571,,107.93571,0.0
2021-10-04,1653.0,108.054,52.12734,,52.12734,0.0
2021-10-05,504.0,107.797,19.033130000000003,,19.033130000000003,0.0
2021-10-06,1856.0,107.067,1496.803276,,298.8642760000002,1197.939
2021-10-07,2409.0,106.644,2915.658151,,522.0661509999999,2393.592
2021-10-08,1423.0,106.367,3000.585567000002,,483.09756700000025,2517.4880000000016
2021-10-09,12267.0,105.76,3483.268532,,1019.4275319999988,2463.8410000000013
2021-10-10,21874.0,104.939,3947.06247,,1449.5114700000022,2497.550999999997
2021-10-11,4236.0,106.892,3137.375575,,661.2545750000007,2476.1209999999987
2021-10-12,3738.0,106.67,3235.618816000001,,675.2268160000007,2560.3920000000003
2021-10-13,3234.0,106.906,2871.21567,,506.27367,2364.942
2021-10-14,2374.0,108.447,2479.8050000000003,,203.14799999999997,2276.657
2021-10-15,6149.0,,2898.6670000000013,,454.3040000000008,2444.3630000000003
2021-10-16,15383.0,107.739,3652.931999999997,,1028.8880000000006,2624.043999999996
2021-10-17,11173.0,107.017,2703.069,,416.331,2286.738
2021-10-18,4369.0,108.664,3037.4579999999987,,574.8520000000007,2462.605999999998
2021-10-19,1139.0,109.234,2179.658,,5.373,2174.285
2021-10-20,7481.0,110.712,3208.763260999999,,746.773261000001,2461.9899999999984
2021-10-21,7406.0,110.18,3382.388264799999,,805.2382648000001,2577.1499999999987
2021-10-22,4194.0,,3114.434858000002,,691.1818580000008,2423.253000000001
2021-10-23,7879.0,109.972,3371.5009494999995,,885.8319495000001,2485.6689999999994
2021-10-24,12683.0,110.249,3337.6361269999998,,1010.6031270000004,2327.032999999999
2021-10-25,2449.0,,2670.4563109999995,,439.8833110000001,2230.5729999999994
2021-10-26,16686.0,,4087.4121599999953,,1394.0651599999971,2693.3469999999984
2021-10-27,23721.0,,4349.237216999997,,1701.894217,2647.342999999997
2021-10-28,19562.0,110.812,3531.195270000001,,1063.6162700000018,2467.579
2021-10-29,4578.0,,2633.6932799999995,,375.1962799999999,2258.4969999999994
2021-10-30,6385.0,112.96,3185.7552840000017,,777.9382840000005,2407.8170000000014
2021-10-31,10126.0,,3493.971079999991,,986.56108,2507.409999999991
2021-11-01,1738.0,113.167,2315.08897,,233.98496999999992,2081.1040000000003
2021-11-02,597.0,,2204.1416680000007,,27.333668,2176.8080000000004
2021-11-03,1020.0,,2204.882165000001,,56.642165,2148.2400000000007
2021-11-04,171.0,,1774.631156,,5.893156,1768.7379999999998
2021-11-05,5725.0,112.189,2214.6049999999964,,337.9200000000006,1876.684999999996
2021-11-06,24973.0,,3864.147999999996,,1253.6550000000025,2610.4929999999936
2021-11-07,11645.0,110.823,3160.194999999996,,603.9249999999997,2556.269999999996
2021-11-08,579.0,,1905.030999999999,,0.0,1905.030999999999
2021-11-09,2192.0,,2209.7089999999985,,6.191,2203.5179999999987
2021-11-10,1546.0,,2451.586,,170.4399999999999,2281.1459999999997
2021-11-11,3408.0,109.805,3691.896788999999,,1296.4907889999995,2395.4059999999986
2021-11-12,571.0,,2112.217739,,25.830739,2086.387
2021-11-13,6066.0,,2779.273331999999,,454.9193320000002,2324.3539999999985
2021-11-14,12532.0,110.887,3053.543614999996,,729.3186150000006,2324.224999999996
2021-11-15,736.0,,2182.912654999999,,33.668655,2149.2439999999992
2021-11-16,1754.0,,1981.703348,,78.776348,1902.927
2021-11-17,1621.0,,54.2214,,54.2214,0.0
2021-11-18,8350.0,,271.8985829999999,,271.8985829999999,0.0
2021-11-19,6347.0,,4026.860505300002,,1862.2755053000012,2164.5850000000005
2021-11-20,3304.0,,2695.4737671000007,,454.4497671000007,2241.024
2021-11-21,10559.0,,3179.324,,905.886,2273.438
2021-11-22,1564.0,,2133.596000000001,,7.422000000000001,2126.174000000001
2021-11-23,1262.0,,2137.4449999999997,,9.267,2128.1779999999994
2021-11-24,1843.0,,854.0960000000001,,2.694,851.4020000000002
2021-11-25,833.0,,0.0,,0.0,0.0
2021-11-26,552.0,,0.0,,0.0,0.0
2021-11-27,8930.0,,2373.6220000000017,,780.5140000000016,1593.1080000000002
2021-11-28,5505.0,,2364.1040000000003,,165.2239999999999,2198.880000000001
2021-11-29,2147.0,,2158.402,,3.524,2154.878
2021-11-30,2389.0,,2191.796,,0.0,2191.796
2021-12-01,1658.0,,2044.3700000000008,,0.0,2044.3700000000008
2021-12-02,4765.0,,2855.081000000002,,426.780000000001,2428.301000000001
2021-12-03,3984.0,,2581.8379999999997,,228.8029999999995,2353.035
2021-12-04,14851.0,,3517.574000000005,,860.4560000000008,2657.118000000004
2021-12-05,9342.0,,2993.6430000000028,,605.1730000000011,2388.4700000000016
2021-12-06,7453.0,,3352.322,,665.6739999999994,2686.6480000000006
2021-12-07,2414.0,,2351.307,,372.792,1978.515
2021-12-08,6451.0,,1077.9649999999997,,461.3499999999998,616.6149999999997
2021-12-09,6594.0,,3350.757000000003,,657.7310000000001,2693.0260000000026
2021-12-10,1868.0,,2703.9390000000003,,289.0019999999994,2414.937000000001
2021-12-11,10665.0,,3215.470000000002,,684.5749999999999,2530.8950000000023
2021-12-12,21431.0,,3272.435000000004,,789.2250000000016,2483.210000000002
2021-12-13,4662.0,,3222.891000000001,,607.2340000000005,2615.657000000001
2021-12-14,1372.0,,2175.996000000001,,24.178,2151.818000000001
2021-12-15,3811.0,,2075.4049999999997,,156.9719999999998,1918.4329999999995
2021-12-16,5369.0,,2855.274870000001,,502.7378699999997,2352.5370000000016
2021-12-17,10486.0,,2887.203923,,552.2809229999997,2334.923
2021-12-18,15745.0,,3672.903255000004,,1105.9602550000016,2566.943000000002
2021-12-19,6080.0,,2918.0663860000004,,531.0153859999998,2387.051000000001
2021-12-20,19197.0,,3545.727829000004,,1134.693829000002,2411.034000000001
2021-12-21,8008.0,,2433.9014770000013,,271.9024769999999,2161.999000000001
2021-12-22,14676.0,,2899.288872000001,,733.8458720000001,2165.443000000001
2021-12-23,1631.0,,2483.882183,,199.2371829999999,2284.645
2021-12-24,3462.0,,3049.2960619999994,,559.6630620000001,2489.633
2021-12-25,12749.0,,3616.449283000004,,1023.1562830000004,2593.293000000003
2021-12-26,5066.0,,2651.246351,,633.8203509999997,2017.4260000000008
2021-12-27,8831.0,114.799,1089.5255,,289.24550000000005,800.2799999999999
2021-12-28,9574.0,115.426,2772.479944,,580.8699439999998,2191.61
2021-12-29,5463.0,115.835,2788.9411599999994,,385.75315999999975,2403.188
2021-12-30,17487.0,115.988,4212.516419000003,,1485.5044190000017,2727.012000000002
2021-12-31,15671.0,114.676,3562.023759999995,,994.209760000001,2567.813999999994
2022-01-01,11631.0,114.48,3769.551061899997,,1107.1140618999982,2662.436999999999
2022-01-02,1570.0,114.491,2361.817284,,246.58028399999975,2115.237
2022-01-03,3468.0,114.175,2267.276706000001,,122.050706,2145.226000000001
2022-01-04,4565.0,114.583,2161.5495497,,153.0305497,2008.519
2022-01-05,2930.0,,2642.398078,,296.5920779999998,2345.8060000000005
2022-01-06,1721.0,113.947,2568.7857480000007,,228.0257480000001,2340.7600000000007
2022-01-07,7728.0,112.878,3018.936999999999,,490.307,2528.629999999999
2022-01-08,6749.0,112.268,3266.952789999996,,738.8347899999997,2528.1179999999963
2022-01-09,12376.0,,3470.5968729999936,,957.2918729999988,2513.304999999995
2022-01-10,5526.0,,3442.09956,,807.8425600000005,2634.256999999999
2022-01-11,5178.0,,3381.2347379999983,,661.0977380000006,2720.136999999998
2022-01-12,10653.0,114.612,3696.0682080000015,,941.888208,2754.1800000000017
2022-01-13,3738.0,,3190.2241870000003,,571.124187,2619.1000000000004
2022-01-14,11400.0,115.138,3906.484361999994,,1125.2443619999997,2781.239999999994
2022-01-15,11700.0,114.565,3472.481999999999,,790.9519999999997,2681.5299999999997
2022-01-16,12266.0,113.822,3284.494999999989,,666.4319999999994,2618.06299999999
2022-01-17,8135.0,,3465.208999999999,,685.0949999999993,2780.114
2022-01-18,4722.0,113.932,3211.091,,543.1349999999998,2667.956
2022-01-19,4407.0,,3228.485,,550.6639999999993,2677.821000000001
2022-01-20,7515.0,115.543,3326.953999999998,,603.8259999999998,2723.127999999998
2022-01-21,20983.0,115.876,3936.0640000000167,,1190.3690000000036,2745.695000000013
2022-01-22,15885.0,114.191,3789.243000000004,,1025.2370000000028,2764.006000000001
2022-01-23,17326.0,114.939,3361.308000000008,,876.587000000001,2484.721000000007
2022-01-24,9862.0,115.178,3458.669999999999,,781.6450000000021,2677.024999999997
2022-01-25,3247.0,115.455,3080.8179999999998,,426.8190000000002,2653.998999999999
2022-01-26,8544.0,,3540.726000000001,,790.1880000000014,2750.538
2022-01-27,6793.0,115.36,3452.371,,655.9199999999998,2796.451
2022-01-28,13544.0,,3204.4030000000057,,694.0980000000029,2510.3050000000026
2022-01-29,20808.0,114.36,3913.8530000000014,,1137.1899999999996,2776.663000000002
2022-01-30,5581.0,113.011,3166.6190000000006,,584.3599999999999,2582.259000000001
2022-01-31,1777.0,,2163.929631300001,,62.727631300000006,2101.2020000000007
2022-02-01,6437.0,,3027.9481175,,514.7591174999998,2513.1890000000003
2022-02-02,4758.0,116.953,3007.4689929999977,,529.6289929999996,2477.8399999999983
2022-02-03,17176.0,115.732,5157.031728000002,,2370.1907280000023,2786.8409999999994
2022-02-04,4418.0,113.77,3972.8872165,,1349.8112164999995,2623.076000000001
2022-02-05,18004.0,113.067,5351.988379300004,,2469.033379300004,2882.9550000000004
2022-02-06,11111.0,114.879,3362.386039000005,,872.9400390000009,2489.446000000004
2022-02-07,5993.0,,3486.037999999998,,694.2919999999984,2791.746
2022-02-08,4731.0,116.398,3517.300000000003,,941.1470000000004,2576.1530000000025
2022-02-09,6484.0,,3514.5450000000037,,646.9060000000005,2867.639000000003
2022-02-10,11640.0,113.683,3545.125000000001,,876.9000000000002,2668.225000000001
2022-02-11,8546.0,,3528.302,,762.9940000000004,2765.3079999999995
2022-02-12,27575.0,113.196,4586.682999999993,,1849.9589999999987,2736.7239999999942
2022-02-13,11318.0,113.308,3052.8899999999967,,664.0230000000005,2388.866999999996
2022-02-14,1536.0,,2405.462000000001,,41.838,2363.6240000000007
2022-02-15,2121.0,,2055.426124999999,,74.29712500000001,1981.128999999999
2022-02-16,11027.0,,5052.697406000003,,2305.564406000001,2747.1330000000016
2022-02-17,7190.0,112.209,3479.9275929999994,,819.1435929999996,2660.784
2022-02-18,8264.0,,3649.282532,,910.112532,2739.17
2022-02-19,1306.0,,2261.01592,,70.34591999999999,2190.669999999999
2022-02-20,5471.0,114.815,2890.563689999998,,520.1186899999999,2370.4449999999983
2022-02-21,8905.0,,3727.6606722000033,,966.0316721999988,2761.6290000000045
2022-02-22,2604.0,,2835.479386,,372.1113860000001,2463.368
2022-02-23,7078.0,,3354.0523180000027,,702.7153180000003,2651.3370000000027
2022-02-24,9806.0,117.547,3621.769881000002,,982.7578809999998,2639.0120000000024
2022-02-25,11981.0,114.922,4198.961583300006,,1271.7035832999984,2927.258000000008
2022-02-26,16101.0,,3193.7325560000004,,1226.8655560000002,1966.867
2022-02-27,7793.0,,257.296338,,257.296338,0.0
2022-02-28,7765.0,,2855.6922300000037,,894.9662300000014,1960.7260000000024
2022-03-01,2861.0,,2926.214723,,473.2927230000003,2452.921999999999
2022-03-02,1625.0,,2249.237528,,80.34152799999998,2168.896
2022-03-03,2279.0,,2185.286231299999,,75.0782313,2110.207999999999
2022-03-04,4799.0,,3492.3888100000045,,798.6378100000002,2693.7510000000043
2022-03-05,12739.0,114.797,4074.697057,,1281.2830570000024,2793.413999999997
2022-03-06,8045.0,113.629,3430.7245970000004,,816.0715970000003,2614.653
2022-03-07,4476.0,115.057,3388.568498999999,,740.4884989999994,2648.08
2022-03-08,4982.0,,3016.3409309999997,,557.203931,2459.1369999999997
2022-03-09,3896.0,,3336.5878440000006,,707.6768440000008,2628.911
2022-03-10,3847.0,114.378,3303.104414,,636.055414,2667.049
2022-03-11,4567.0,113.255,3209.867795000001,,632.606795,2577.261000000001
2022-03-12,9559.0,114.182,3474.3040680000045,,885.2920679999996,2589.0120000000047
2022-03-13,7541.0,,3074.230775,,645.4677750000003,2428.763
2022-03-14,3083.0,112.632,2990.579,,435.2330000000001,2555.346
2022-03-15,14510.0,,3666.1290000000017,,938.211,2727.918000000002
2022-03-16,2871.0,,3070.0529999999985,,527.1249999999997,2542.927999999999
2022-03-17,467.0,,2168.1899999999987,,3.488,2164.701999999999
2022-03-18,4054.0,,3101.721,,519.0759999999996,2582.6450000000004
2022-03-19,1226.0,110.735,2207.6528445,,49.3748445,2158.278
2022-03-20,1544.0,112.192,2303.6242369999995,,62.999237,2240.6249999999995
2022-03-21,6613.0,,3576.251185000003,,890.1251849999999,2686.126000000003
2022-03-22,5853.0,,3356.2003530000006,,730.3483529999997,2625.8520000000008
2022-03-23,3605.0,,3212.1332409999995,,732.748241000001,2479.3849999999984
2022-03-24,8190.0,,4362.299846000002,,1713.051846,2649.248000000002
2022-03-25,7415.0,110.639,3770.0816159999977,,1021.5546159999996,2748.526999999998
2022-03-26,20155.0,108.828,4301.676846,,1599.094846,2702.582
2022-03-27,8369.0,,3171.949992000002,,737.5809919999992,2434.369000000003
2022-03-28,4454.0,,3172.924699199999,,697.0756991999999,2475.848999999999
2022-03-29,4546.0,111.632,3247.628275000001,,695.5792749999997,2552.0490000000013
2022-03-30,4364.0,,3524.661511000003,,749.2455110000017,2775.416000000001
2022-03-31,8699.0,,3868.717683000002,,1043.078683000001,2825.639000000001
2022-04-01,2776.0,,2589.119411999999,,272.8004119999999,2316.318999999999
2022-04-02,10880.0,110.463,3854.192192000004,,1156.5981920000002,2697.594000000004
2022-04-03,8715.0,,3245.022491000004,,762.8734910000014,2482.149000000002
2022-04-04,5593.0,,3384.0687850000013,,767.9437850000003,2616.125000000001
2022-04-05,3870.0,,3333.5279979999978,,704.5379979999996,2628.9899999999984
2022-04-06,4061.0,,2965.424117000001,,503.22911699999975,2462.195000000001
2022-04-07,6055.0,,3758.496287000001,,984.4302870000012,2774.066
2022-04-08,7973.0,,3450.347886000001,,846.5168860000013,2603.831
2022-04-09,6561.0,110.903,2871.8410600000007,,437.30806,2434.533000000001
2022-04-10,8103.0,110.913,3072.281075200003,,663.6550752000007,2408.6260000000025
2022-04-11,6766.0,,3639.144795999999,,860.4837960000007,2778.6609999999982
2022-04-12,10669.0,110.774,3658.4127960000014,,1011.0037960000022,2647.408999999999
2022-04-13,3287.0,,3315.602619,,691.2036189999997,2624.399
2022-04-14,2779.0,,3080.7939710999985,,544.4539710999999,2536.339999999999
2022-04-15,29094.0,112.006,4328.0058130000025,,1718.283813000001,2609.7220000000016
2022-04-16,15976.0,110.628,3975.3035830000063,,1321.6825830000014,2653.621000000005
2022-04-17,4524.0,110.901,2781.043716999999,,443.3457169999998,2337.6979999999994
2022-04-18,6852.0,,3219.832946,,668.3999459999991,2551.433000000001
2022-04-19,5171.0,,2123.335364,,166.95536399999995,1956.3799999999997
2022-04-20,5347.0,,2846.3949160000006,,461.66591600000027,2384.7290000000003
2022-04-21,10974.0,,3819.2441600000006,,1141.9901600000007,2677.254
2022-04-22,1753.0,,2170.113938,,67.706938,2102.407
2022-04-23,7919.0,111.533,4799.079918000003,,968.7949180000026,3830.2850000000008
2022-04-24,16708.0,,3615.979000000004,,960.937000000002,2655.0420000000017
2022-04-25,19468.0,,3915.461732000008,,1322.051732000001,2593.4100000000067
2022-04-26,20169.0,,3986.351486000004,,1426.392486000001,2559.959000000003
2022-04-27,24310.0,,4288.497477600009,,1783.835477600001,2504.6620000000084
2022-04-28,7699.0,,3812.3053189,,952.9953189000004,2859.31
2022-04-29,8239.0,,3486.311206000003,,883.1442060000011,2603.167000000002
2022-04-30,17937.0,,4220.853448600003,,1495.7944486000006,2725.0590000000025
2022-05-01,10611.0,111.209,3794.1984170000014,,1145.9714170000022,2648.226999999999
2022-05-02,9374.0,,2424.057266,,290.40226600000005,2133.655
2022-05-03,1064.0,,1131.4725510000003,,39.852551,1091.6200000000003
2022-05-04,2109.0,,916.141871,,219.83087099999983,696.311
2022-05-05,21344.0,,4584.493252000005,,1737.095252000004,2847.398000000001
2022-05-06,20310.0,,4523.365267000005,,1805.2732670000007,2718.092000000004
2022-05-07,8888.0,109.882,3546.2406469999987,,862.7836470000009,2683.4569999999976
2022-05-08,15241.0,,3574.027471100004,,1124.6454710999997,2449.382000000004
2022-05-09,16558.0,,3511.946282999998,,1086.8172829999994,2425.1289999999985
2022-05-10,17581.0,111.556,3436.078000000002,,945.9999999999987,2490.078000000003
2022-05-11,16811.0,110.5,3733.200000000005,,1077.884000000002,2655.316000000003
2022-05-12,24281.0,,4362.257000000004,,1653.1840000000018,2709.0730000000026
2022-05-13,16945.0,,3975.6730000000025,,1273.4110000000007,2702.262000000001
2022-05-14,31160.0,107.773,4563.06100000001,,1806.128000000003,2756.9330000000064
2022-05-15,4772.0,107.356,2335.560000000001,,260.1029999999998,2075.457000000001
2022-05-16,19520.0,,3922.565000000008,,1329.6700000000028,2592.895000000005
2022-05-17,15506.0,,3195.635,,735.3999999999999,2460.235
2022-05-18,18917.0,,3772.087,,1150.717000000001,2621.3699999999994
2022-05-19,27246.0,109.736,4219.796999999997,,1562.7939999999985,2657.0029999999983
2022-05-20,21097.0,109.665,3962.5259999999953,,1297.0599999999995,2665.465999999996
2022-05-21,34720.0,,4593.045000000003,,1986.6089999999967,2606.4360000000056
2022-05-22,32761.0,,3937.805000000028,,1358.0570000000007,2579.748000000028
2022-05-23,19464.0,,4067.515000000002,,1404.222999999999,2663.292000000003
2022-05-24,16087.0,,3792.2959999999975,,1260.1199999999983,2532.175999999999
2022-05-25,16297.0,,3687.392000000004,,1114.9059999999995,2572.486000000004
2022-05-26,18599.0,107.095,2651.6049999999977,,1082.503,1569.1019999999978
2022-05-27,3843.0,,1348.222,,388.474,959.748
2022-05-28,27504.0,108.007,4394.929999999996,,1644.821999999998,2750.107999999997
2022-05-29,14844.0,,3612.346000000002,,1105.7059999999983,2506.640000000004
2022-05-30,4885.0,,637.4060000000002,,0.0,637.4060000000002
2022-05-31,1708.0,,0.0,,0.0,0.0
2022-06-01,2071.0,,0.0,,0.0,0.0
2022-06-02,25794.0,,3150.446000000004,,1436.6070000000034,1713.839
2022-06-03,14895.0,108.456,2900.7979999999984,,552.5069999999996,2348.290999999999
2022-06-04,8196.0,109.851,3313.5970000000007,,775.665999999999,2537.9310000000014
2022-06-05,4371.0,,2595.153000000001,,299.37500000000006,2295.778000000001
2022-06-06,21271.0,,3415.2079999999846,,948.2000000000002,2467.0079999999843
2022-06-07,3427.0,,2567.673999999999,,463.70899999999983,2103.9649999999992
2022-06-08,668.0,,0.0,,0.0,0.0
2022-06-09,1831.0,,879.2089999999998,,4.049,875.1599999999999
2022-06-10,29352.0,,3476.5939999999964,,1076.3630000000005,2400.230999999996
2022-06-11,14639.0,,3773.676000000001,,1078.2520000000004,2695.424000000001
2022-06-12,16526.0,,3369.007,,888.5549999999997,2480.452
2022-06-13,18371.0,,3675.9969999999976,,1128.1220000000003,2547.8749999999973
2022-06-14,17795.0,,3321.2200000000007,,892.5830000000002,2428.6370000000006
2022-06-15,15405.0,,3660.5380000000014,,1032.4070000000004,2628.1310000000008
2022-06-16,205.0,,2049.226,,6.369,2042.8569999999995
2022-06-17,6343.0,108.09,2825.7740000000017,,411.321,2414.453000000002
2022-06-18,20047.0,108.108,3621.765,,993.3589999999996,2628.4060000000004
2022-06-19,9593.0,,2974.9049999999997,,640.1150000000004,2334.789999999999
2022-06-20,13651.0,,3181.2889999999998,,747.9670000000001,2433.321999999999
2022-06-21,10685.0,,2077.778,,3.373,2074.405
2022-06-22,5188.0,,2409.129,,140.37199999999996,2268.757
2022-06-23,1577.0,,2087.114000000001,,0.0,2087.114000000001
2022-06-24,5363.0,,2646.1850000000004,,370.8660000000001,2275.3190000000004
2022-06-25,12279.0,,3590.4170000000017,,953.1730000000013,2637.2440000000006
2022-06-26,9821.0,,2985.418,,690.8829999999994,2294.5350000000003
2022-06-27,3045.0,,2080.0270000000005,,30.69,2049.3370000000004
2022-06-28,1914.0,,2112.175,,0.274,2111.901
2022-06-29,1933.0,,2051.553000000001,,0.0,2051.553000000001
2022-06-30,2055.0,,2095.0870000000004,,4.067,2091.0200000000004
2022-07-01,6859.0,115.0,2716.583000000002,,366.3820000000002,2350.201000000002
2022-07-02,10179.0,,3496.813000000001,,870.8049999999998,2626.0080000000016
2022-07-03,7891.0,,3133.614000000003,,579.163,2554.451000000003
2022-07-04,17811.0,,3761.4889999999978,,1097.888000000001,2663.6009999999965
2022-07-05,15246.0,,3332.1940000000004,,743.302,2588.8920000000003
2022-07-06,16043.0,,5536.647999999999,,906.3769999999998,4630.271
2022-07-07,19652.0,,5525.626,,943.5320000000012,4582.093999999999
2022-07-08,32414.0,,6171.84600000001,,1510.0869999999998,4661.75900000001
2022-07-09,31900.0,,6880.981,,1845.9999999999984,5034.981000000002
2022-07-10,20171.0,,6187.216,,1300.050999999999,4887.165000000001
2022-07-11,17163.0,,5664.191000000006,,910.0460000000008,4754.145000000006
2022-07-12,6815.0,,2470.8680000000027,,223.695,2247.1730000000025
2022-07-13,17547.0,,2768.8129999999987,,533.3879999999998,2235.424999999999
2022-07-14,9169.0,,2173.154,,7.622999999999999,2165.531
2022-07-15,15668.0,,3314.618,,881.9700000000006,2432.6479999999992
2022-07-16,25812.0,,4326.928000000007,,1521.5980000000009,2805.3300000000063
2022-07-17,17097.0,,3116.2430000000045,,601.1109999999999,2515.1320000000046
2022-07-18,15028.0,,2768.298000000002,,534.3960000000002,2233.902000000002
2022-07-19,17523.0,,3421.674000000002,,961.9629999999994,2459.7110000000025
2022-07-20,15838.0,,2704.2519999999995,,478.5389999999999,2225.713
2022-07-21,16774.0,,3417.0910000000013,,837.6260000000007,2579.4650000000006
2022-07-22,26086.0,,3892.481000000007,,1248.1870000000015,2644.294000000006
2022-07-23,26525.0,,4170.087000000002,,1400.8970000000002,2769.1900000000023
2022-07-24,31015.0,,4148.743999999999,,1439.483,2709.260999999999
2022-07-25,15783.0,,3185.119999999998,,711.2520000000009,2473.867999999997
2022-07-26,19408.0,,3565.696000000002,,1006.7500000000014,2558.946000000001
2022-07-27,26270.0,111.021,7084.471125000004,,4223.633124999999,2860.8380000000047
2022-07-28,23369.0,109.777,4856.449205000001,,2111.0142049999986,2745.4350000000018
2022-07-29,29462.0,110.225,5244.94621770001,,2377.038217700004,2867.9080000000054
2022-07-30,30881.0,110.305,5274.804194300003,,2390.350194300004,2884.4539999999984
2022-07-31,29872.0,108.936,4561.016370700003,,1970.5793707,2590.4370000000035
2022-08-01,18037.0,110.735,3586.329227000001,,1241.4922270000002,2344.8370000000014
2022-08-02,25766.0,110.02,4735.667522999984,,2104.5635230000007,2631.103999999983
2022-08-03,28091.0,109.19,7662.790658100001,,4900.5276581,2762.2630000000013
2022-08-04,16442.0,108.438,3801.5437205,,1324.258720500001,2477.2849999999994
2022-08-05,26347.0,109.474,5671.778190000001,,2801.8591899999974,2869.919000000004
2022-08-06,31201.0,108.321,5509.101746000004,,2905.509746,2603.592000000004
2022-08-07,25462.0,108.408,4460.214919999999,,1883.3879199999997,2576.827
2022-08-08,16061.0,108.7,3537.993854999999,,1121.2258549999997,2416.767999999999
2022-08-09,7645.0,,2264.7637930000005,,242.380793,2022.3830000000007
